booking_id,booking_date,status,channel,total_price,base_fare,taxes_fees,ancillary_revenue,customer_id,full_name,gender,customer_city,flight_id,flight_date,season,origin_city,destination_city,route_type
3896,2025-03-27,Completed,Web,144.87,98.66,16.13,30.08,11,Leo Baker,Other,Newquay,619,2025-08-11,Summer,London,Newquay,Domestic
3897,2025-11-15,Completed,Web,161.07,130.00,25.54,5.53,120,James Wilson,Other,Newquay,519,2025-05-03,Spring,London,Newcastle,Domestic
3898,2025-11-05,Cancelled,App,143.77,109.27,16.33,18.17,116,Chloe Adams,Male,Inverness,382,2026-01-17,Winter,Bristol,Edinburgh,Domestic
3899,2025-03-31,Completed,Web,137.16,76.49,31.98,28.69,54,Ethan Patel,Male,London,285,2025-10-12,Autumn,Birmingham,Leeds,Domestic
3900,2025-02-07,Completed,Web,186.33,167.58,10.69,8.06,48,Morgan Adams,Other,Leeds,206,2025-07-25,Summer,Birmingham,Newquay,Domestic
3901,2025-03-20,Completed,Web,108.23,70.94,18.89,18.40,94,Jacob Patel,Other,Aberdeen,534,2025-05-18,Spring,London,Bristol,Domestic
3902,2025-02-23,Completed,Web,232.17,182.97,31.72,17.48,6,Taylor Baker,Male,Birmingham,478,2025-03-23,Spring,Newcastle,Bristol,Domestic
3903,2025-11-23,Completed,App,146.96,88.06,31.23,27.67,67,Theo Patel,Other,Leeds,216,2025-08-04,Summer,London,Newquay,Domestic
3904,2025-12-30,Cancelled,App,251.01,202.68,31.07,17.26,8,Ethan Davies,Female,Birmingham,454,2025-02-27,Winter,London,Manchester,Domestic
3905,2025-09-09,Completed,Web,225.47,150.00,32.18,43.29,89,Riley Davies,Other,Inverness,563,2025-06-16,Summer,London,Newquay,Domestic
3906,2025-07-25,Completed,Web,206.65,179.42,25.51,1.72,59,Sophia Thompson,Male,Aberdeen,241,2025-08-29,Summer,Birmingham,Newquay,Domestic
3907,2025-08-13,Completed,Web,129.05,89.92,21.10,18.03,36,Morgan Adams,Female,Bristol,693,2025-10-24,Autumn,Edinburgh,Manchester,Domestic
3908,2025-06-24,Completed,App,178.59,130.38,10.21,38.00,115,Jack White,Male,Manchester,590,2025-07-13,Summer,London,Jersey,Domestic
3909,2025-05-26,Completed,App,167.27,104.06,30.75,32.46,112,Isla Walker,Other,Newcastle,111,2025-04-21,Spring,Newcastle,Bristol,Domestic
3910,2025-10-04,Completed,Web,186.55,146.32,30.17,10.06,91,Ethan Smith,Female,Glasgow,215,2025-08-03,Summer,Manchester,Newquay,Domestic
3911,2025-02-13,Completed,App,223.57,170.19,16.74,36.64,88,Ava Taylor,Male,Glasgow,10,2025-01-10,Winter,London,Edinburgh,Domestic
3912,2025-09-19,Completed,Web,134.07,74.22,19.54,40.31,100,Liam Smith,Female,Jersey,150,2025-05-30,Spring,Newcastle,Bristol,Domestic
3913,2025-07-24,Completed,Web,224.23,177.79,19.86,26.58,72,Liam Williams,Other,Belfast,587,2025-07-10,Summer,London,Newquay,Domestic
3914,2025-12-27,Completed,Web,118.69,81.19,23.25,14.25,49,Morgan Williams,Other,Edinburgh,70,2025-03-11,Spring,Leeds,Bristol,Domestic
3915,2025-02-13,Completed,Web,141.06,89.24,16.23,35.59,44,Sam Green,Female,Inverness,373,2026-01-08,Winter,London,Manchester,Domestic
3916,2025-04-20,Completed,App,214.57,162.51,20.82,31.24,46,James Davies,Female,Newquay,208,2025-07-27,Summer,Birmingham,Newquay,Domestic
3917,2025-03-28,Completed,Web,203.82,162.28,28.65,12.89,9,Taylor Taylor,Other,Belfast,455,2025-02-28,Winter,London,Glasgow,Domestic
3918,2025-06-16,Completed,Web,136.50,99.80,26.68,10.02,47,Liam Wilson,Male,Glasgow,360,2025-12-26,Winter,Edinburgh,Manchester,Domestic
3919,2025-05-11,Completed,Web,122.33,85.12,11.88,25.33,36,Morgan Adams,Female,Bristol,751,2025-12-21,Winter,Glasgow,Inverness,Domestic
3920,2025-11-03,Completed,App,226.46,173.24,11.93,41.29,84,Riley Wilson,Male,Glasgow,423,2025-01-27,Winter,Glasgow,Inverness,Domestic
3921,2026-01-09,Completed,Web,170.51,117.17,33.28,20.06,3,Chris Baker,Female,Glasgow,669,2025-09-30,Autumn,Belfast,Glasgow,Domestic
3922,2025-12-18,Completed,Web,164.76,133.52,27.94,3.30,100,Liam Smith,Female,Jersey,763,2026-01-02,Winter,London,Edinburgh,Domestic
3923,2025-04-17,Completed,App,139.90,118.12,10.26,11.52,61,James Johnson,Female,Aberdeen,16,2025-01-16,Winter,Edinburgh,Manchester,Domestic
3924,2025-07-26,Completed,Web,168.52,121.25,10.61,36.66,19,Ella Walker,Female,London,643,2025-09-04,Autumn,Belfast,Glasgow,Domestic
3925,2026-01-30,Completed,App,162.09,109.90,29.51,22.68,48,Morgan Adams,Other,Leeds,299,2025-10-26,Autumn,London,Birmingham,Domestic
3926,2025-02-08,Completed,Web,135.98,118.19,12.67,5.12,73,Ella Wilson,Male,Newquay,542,2025-05-26,Spring,London,Bristol,Domestic
3927,2025-09-10,Completed,Web,117.93,86.17,17.73,14.03,111,Ella Jones,Male,Glasgow,364,2025-12-30,Winter,London,Glasgow,Domestic
3928,2025-09-15,Completed,App,169.71,139.60,18.60,11.51,41,Ava Jones,Male,Newcastle,395,2026-01-30,Winter,London,Glasgow,Domestic
3929,2026-01-20,Completed,Web,260.51,197.94,30.70,31.87,2,Jacob Davies,Female,Newcastle,61,2025-03-02,Spring,Newcastle,Bristol,Domestic
3930,2025-05-13,Completed,Web,216.35,173.84,15.31,27.20,44,Sam Green,Female,Inverness,319,2025-11-15,Autumn,London,Birmingham,Domestic
3931,2025-04-13,Completed,Web,159.94,141.46,17.68,0.80,90,Sophia Green,Female,London,509,2025-04-23,Spring,Bristol,Edinburgh,Domestic
3932,2025-11-26,Completed,Web,148.40,75.82,29.37,43.21,5,Chris Taylor,Male,Jersey,446,2025-02-19,Winter,Bristol,Edinburgh,Domestic
3933,2025-11-18,Completed,Web,159.56,101.14,26.68,31.74,103,Ava Johnson,Other,Manchester,230,2025-08-18,Summer,Birmingham,Newquay,Domestic
3934,2025-05-11,Cancelled,App,150.46,94.96,13.25,42.25,25,Lily Brown,Female,Jersey,41,2025-02-10,Winter,Belfast,Glasgow,Domestic
3935,2025-10-13,Completed,Web,171.16,93.81,33.36,43.99,46,James Davies,Female,Newquay,278,2025-10-05,Autumn,Birmingham,Leeds,Domestic
3936,2025-01-11,Completed,Web,177.82,115.23,20.15,42.44,6,Taylor Baker,Male,Birmingham,782,2026-01-21,Winter,Edinburgh,Aberdeen,Domestic
3937,2025-01-31,Completed,App,190.86,131.67,20.21,38.98,64,Leo Taylor,Other,London,386,2026-01-21,Winter,London,Manchester,Domestic
3938,2025-08-13,Completed,Web,246.78,193.87,25.66,27.25,57,Harry Green,Other,Newquay,507,2025-04-21,Spring,London,Edinburgh,Domestic
3939,2026-01-09,Completed,Web,137.88,96.13,27.28,14.47,79,Grace Cooper,Female,Jersey,332,2025-11-28,Autumn,London,Birmingham,Domestic
3940,2025-04-26,Completed,Web,190.10,126.47,26.13,37.50,39,James Thompson,Other,Belfast,635,2025-08-27,Summer,Manchester,Newquay,Domestic
3941,2025-09-16,Completed,Web,222.77,166.75,11.96,44.06,19,Ella Walker,Female,London,475,2025-03-20,Spring,Newcastle,Bristol,Domestic
3942,2025-08-11,Completed,Web,158.27,138.01,10.61,9.65,16,Chris Adams,Other,Edinburgh,189,2025-07-08,Summer,Manchester,Newquay,Domestic
3943,2025-10-18,Completed,App,156.65,137.03,13.66,5.96,90,Sophia Green,Female,London,25,2025-01-25,Winter,Edinburgh,Manchester,Domestic
3944,2025-07-20,Completed,Web,223.09,185.86,25.83,11.40,72,Liam Williams,Other,Belfast,500,2025-04-14,Spring,Birmingham,Leeds,Domestic
3945,2025-05-12,Completed,App,140.75,101.05,11.11,28.59,4,Riley Wilson,Male,Birmingham,574,2025-06-27,Summer,Manchester,Jersey,Domestic
3946,2025-03-03,Completed,Web,239.20,201.59,10.45,27.16,30,Casey Brown,Female,Jersey,466,2025-03-11,Spring,London,Birmingham,Domestic
3947,2026-01-23,Completed,App,144.23,115.61,13.51,15.11,59,Sophia Thompson,Male,Aberdeen,435,2025-02-08,Winter,Edinburgh,Manchester,Domestic
3948,2025-10-24,Cancelled,App,110.86,80.67,26.10,4.09,90,Sophia Green,Female,London,321,2025-11-17,Autumn,London,Birmingham,Domestic
3949,2025-03-29,Completed,Web,195.43,170.54,19.57,5.32,101,Sam King,Male,Jersey,766,2026-01-05,Winter,Bristol,Edinburgh,Domestic
3950,2025-05-09,Completed,Web,111.86,73.62,18.05,20.19,104,Harry Adams,Female,Bristol,146,2025-05-26,Spring,Leeds,Bristol,Domestic
3951,2025-04-21,Completed,App,196.79,163.24,25.59,7.96,8,Ethan Davies,Female,Birmingham,621,2025-08-13,Summer,Manchester,Newquay,Domestic
3952,2025-03-26,Completed,Agent,248.00,178.00,25.70,44.30,9,Taylor Taylor,Other,Belfast,680,2025-10-11,Autumn,Newcastle,Bristol,Domestic
3953,2025-12-18,Completed,Web,142.05,70.68,33.87,37.50,69,Chris Adams,Female,London,632,2025-08-24,Summer,Manchester,Jersey,Domestic
3954,2026-01-02,Completed,Web,234.43,195.20,21.97,17.26,101,Sam King,Male,Jersey,514,2025-04-28,Spring,London,Birmingham,Domestic
3955,2025-11-19,Completed,App,197.79,126.23,28.13,43.43,57,Harry Green,Other,Newquay,118,2025-04-28,Spring,Newcastle,Bristol,Domestic
3956,2025-11-12,Completed,Web,242.06,208.78,21.59,11.69,31,Morgan Baker,Female,Bristol,776,2026-01-15,Winter,London,Glasgow,Domestic
3957,2025-02-05,Completed,App,225.60,171.73,28.49,25.38,19,Ella Walker,Female,London,666,2025-09-27,Autumn,Birmingham,Leeds,Domestic
3958,2025-07-11,Completed,Web,201.74,147.65,24.71,29.38,73,Ella Wilson,Male,Newquay,267,2025-09-24,Autumn,London,Manchester,Domestic
3959,2025-03-05,Completed,Web,172.40,143.70,15.84,12.86,55,Cameron Wilson,Other,Birmingham,350,2025-12-16,Winter,Edinburgh,Manchester,Domestic
3960,2025-05-20,Completed,Web,233.37,190.43,30.08,12.86,15,Ava White,Male,Inverness,82,2025-03-23,Spring,London,Bristol,Domestic
3961,2025-09-15,Completed,App,196.62,168.05,16.55,12.02,84,Riley Wilson,Male,Glasgow,153,2025-06-02,Summer,Manchester,Newquay,Domestic
3962,2025-01-04,Completed,Web,183.11,152.10,30.59,0.42,118,Ella Adams,Other,Glasgow,234,2025-08-22,Summer,Manchester,Newquay,Domestic
3963,2025-08-15,Completed,Web,139.36,91.89,25.12,22.35,88,Ava Taylor,Male,Glasgow,246,2025-09-03,Autumn,London,Birmingham,Domestic
3964,2025-07-18,Completed,Web,199.07,172.49,18.49,8.09,10,Chloe Davies,Male,Newquay,239,2025-08-27,Summer,Birmingham,Newquay,Domestic
3965,2026-01-11,Cancelled,Web,245.79,189.30,18.79,37.70,38,James Taylor,Female,Jersey,142,2025-05-22,Spring,London,Manchester,Domestic
3966,2025-11-13,Completed,App,152.21,95.25,15.92,41.04,21,Chloe Davies,Other,Aberdeen,759,2025-12-29,Winter,Belfast,Glasgow,Domestic
3967,2025-11-14,Completed,Web,168.66,107.39,26.69,34.58,115,Jack White,Male,Manchester,493,2025-04-07,Spring,London,Manchester,Domestic
3968,2025-05-24,Cancelled,Web,150.05,108.98,34.81,6.26,18,Cameron Thompson,Female,Glasgow,653,2025-09-14,Autumn,Newcastle,Bristol,Domestic
3969,2025-12-09,Completed,Web,214.41,169.28,16.25,28.88,16,Chris Adams,Other,Edinburgh,197,2025-07-16,Summer,Birmingham,Newquay,Domestic
3970,2025-02-21,Completed,Web,200.76,143.33,27.35,30.08,5,Chris Taylor,Male,Jersey,28,2025-01-28,Winter,London,Birmingham,Domestic
3971,2025-10-06,Completed,Web,146.27,92.94,11.28,42.05,31,Morgan Baker,Female,Bristol,515,2025-04-29,Spring,London,Newcastle,Domestic
3972,2025-09-16,Completed,App,170.19,135.97,33.62,0.60,60,Theo Green,Male,Leeds,781,2026-01-20,Winter,Belfast,Glasgow,Domestic
3973,2025-03-11,Completed,Web,166.46,120.84,19.38,26.24,85,Morgan Patel,Male,Leeds,225,2025-08-13,Summer,London,Newquay,Domestic
3974,2025-09-19,Completed,Web,193.09,134.25,28.76,30.08,38,James Taylor,Female,Jersey,210,2025-07-29,Summer,Birmingham,Newquay,Domestic
3975,2025-08-23,Completed,Web,124.61,86.96,11.79,25.86,52,Liam Adams,Female,Jersey,276,2025-10-03,Autumn,London,Birmingham,Domestic
3976,2025-06-23,Completed,App,230.20,185.74,32.09,12.37,8,Ethan Davies,Female,Birmingham,363,2025-12-29,Winter,Edinburgh,Manchester,Domestic
3977,2025-01-25,Completed,App,162.68,140.30,11.86,10.52,76,Alex Adams,Female,Jersey,353,2025-12-19,Winter,Edinburgh,Manchester,Domestic
3978,2026-01-17,Completed,Web,120.36,77.51,23.44,19.41,16,Chris Adams,Other,Edinburgh,172,2025-06-21,Summer,Manchester,Newquay,Domestic
3979,2025-03-15,Completed,Web,228.65,155.59,33.41,39.65,64,Leo Taylor,Other,London,685,2025-10-16,Autumn,London,Birmingham,Domestic
3980,2025-11-08,Completed,Web,116.46,84.91,14.99,16.56,107,Mia Smith,Female,Manchester,425,2025-01-29,Winter,Edinburgh,Manchester,Domestic
3981,2025-04-23,Completed,Web,210.07,186.25,13.35,10.47,4,Riley Wilson,Male,Birmingham,624,2025-08-16,Summer,Manchester,Newquay,Domestic
3982,2025-05-08,Completed,App,160.86,121.82,31.75,7.29,33,Alex Thompson,Female,Glasgow,57,2025-02-26,Winter,London,Manchester,Domestic
3983,2025-02-26,Cancelled,Web,115.99,75.08,34.18,6.73,83,Sophia King,Other,Newquay,645,2025-09-06,Autumn,Belfast,Glasgow,Domestic
3984,2025-12-17,Completed,Web,126.96,89.82,29.31,7.83,54,Ethan Patel,Male,London,112,2025-04-22,Spring,London,Bristol,Domestic
3985,2025-12-21,Completed,Web,199.27,177.57,20.52,1.18,104,Harry Adams,Female,Bristol,680,2025-10-11,Autumn,Newcastle,Bristol,Domestic
3986,2025-01-23,Completed,Web,242.31,185.27,17.89,39.15,66,Alex Scott,Other,Manchester,25,2025-01-25,Winter,Edinburgh,Manchester,Domestic
3987,2025-08-01,Completed,App,162.85,135.08,14.40,13.37,38,James Taylor,Female,Jersey,694,2025-10-25,Autumn,London,Manchester,Domestic
3988,2026-01-22,Completed,Web,175.77,103.99,28.55,43.23,32,Oliver White,Male,Glasgow,168,2025-06-17,Summer,Birmingham,Newquay,Domestic
3989,2025-10-15,Completed,Web,232.29,204.94,16.18,11.17,43,Ethan Cooper,Male,Leeds,413,2025-01-17,Winter,Glasgow,Inverness,Domestic
3990,2025-08-25,Completed,Web,147.62,117.00,16.60,14.02,8,Ethan Davies,Female,Birmingham,620,2025-08-12,Summer,Manchester,Jersey,Domestic
3991,2025-11-24,Completed,Web,222.09,171.79,20.22,30.08,115,Jack White,Male,Manchester,463,2025-03-08,Spring,London,Manchester,Domestic
3992,2025-11-20,Completed,Web,153.58,112.90,12.03,28.65,81,James Wilson,Other,Manchester,651,2025-09-12,Autumn,London,Birmingham,Domestic
3993,2025-06-23,Completed,App,224.69,184.74,25.72,14.23,2,Jacob Davies,Female,Newcastle,75,2025-03-16,Spring,London,Manchester,Domestic
3994,2025-05-18,Cancelled,Web,216.69,196.35,10.13,10.21,15,Ava White,Male,Inverness,324,2025-11-20,Autumn,Edinburgh,Manchester,Domestic
3995,2025-02-27,Completed,Web,183.60,169.62,11.61,2.37,41,Ava Jones,Male,Newcastle,503,2025-04-17,Spring,Birmingham,Leeds,Domestic
3996,2026-01-23,Completed,Web,249.48,185.16,32.83,31.49,1,Chloe Patel,Male,Newcastle,440,2025-02-13,Winter,Glasgow,Inverness,Domestic
3997,2025-07-09,Completed,Web,196.78,163.31,21.10,12.37,56,Jacob Patel,Male,Belfast,471,2025-03-16,Spring,London,Manchester,Domestic
3998,2025-04-22,Completed,Web,133.71,70.05,33.44,30.22,13,Leo Cooper,Female,Aberdeen,162,2025-06-11,Summer,London,Newquay,Domestic
3999,2025-05-09,Completed,Web,169.06,123.50,20.41,25.15,2,Jacob Davies,Female,Newcastle,26,2025-01-26,Winter,Edinburgh,Manchester,Domestic
4000,2025-09-13,Completed,App,170.32,108.77,29.66,31.89,10,Chloe Davies,Male,Newquay,599,2025-07-22,Summer,Manchester,Newquay,Domestic
4001,2025-02-21,Completed,App,142.79,108.36,15.03,19.40,58,Isla Thompson,Other,Newcastle,17,2025-01-17,Winter,London,Edinburgh,Domestic
4002,2025-02-23,Completed,Web,195.47,160.79,33.34,1.34,5,Chris Taylor,Male,Jersey,540,2025-05-24,Spring,Birmingham,Leeds,Domestic
4003,2025-07-27,Completed,Web,115.95,102.96,11.99,1.00,62,Emily Adams,Other,Belfast,762,2026-01-01,Winter,London,Glasgow,Domestic
4004,2025-08-31,Completed,App,268.18,209.82,24.11,34.25,4,Riley Wilson,Male,Birmingham,629,2025-08-21,Summer,London,Newquay,Domestic
4005,2026-01-22,Completed,App,206.00,152.53,28.30,25.17,108,Chris Taylor,Female,Belfast,299,2025-10-26,Autumn,London,Birmingham,Domestic
4006,2025-02-05,Completed,App,112.81,77.55,25.83,9.43,99,Jordan Green,Female,Newcastle,746,2025-12-16,Winter,London,Manchester,Domestic
4007,2025-02-01,Completed,Web,104.40,75.90,27.30,1.20,81,James Wilson,Other,Manchester,330,2025-11-26,Autumn,Edinburgh,Manchester,Domestic
4008,2025-07-22,Completed,Web,161.81,128.57,16.28,16.96,76,Alex Adams,Female,Jersey,220,2025-08-08,Summer,London,Newquay,Domestic
4009,2025-08-18,Completed,Web,227.26,154.04,32.07,41.15,55,Cameron Wilson,Other,Birmingham,332,2025-11-28,Autumn,London,Birmingham,Domestic
4010,2025-06-02,Completed,Web,140.23,90.17,11.00,39.06,83,Sophia King,Other,Newquay,240,2025-08-28,Summer,Manchester,Newquay,Domestic
4011,2025-11-25,Completed,App,131.91,98.03,27.13,6.75,64,Leo Taylor,Other,London,274,2025-10-01,Autumn,London,Manchester,Domestic
4012,2025-02-14,Completed,App,161.60,118.62,13.72,29.26,78,Emily Jones,Female,Aberdeen,346,2025-12-12,Winter,Edinburgh,Manchester,Domestic
4013,2025-07-05,Completed,Web,197.40,130.59,22.96,43.85,37,Jamie Wright,Male,London,749,2025-12-19,Winter,London,Edinburgh,Domestic
4014,2025-12-06,Completed,Web,204.11,141.34,20.51,42.26,102,Leo Baker,Other,Inverness,153,2025-06-02,Summer,Manchester,Newquay,Domestic
4015,2025-12-20,Completed,Web,185.78,137.84,29.86,18.08,67,Theo Patel,Other,Leeds,586,2025-07-09,Summer,Manchester,Newquay,Domestic
4016,2025-02-26,Completed,Web,133.77,72.91,27.33,33.53,95,Emily Scott,Male,Newquay,652,2025-09-13,Autumn,London,Manchester,Domestic
4017,2025-09-27,Cancelled,Web,230.31,176.08,28.21,26.02,48,Morgan Adams,Other,Leeds,324,2025-11-20,Autumn,Edinburgh,Manchester,Domestic
4018,2025-02-13,Completed,App,89.59,73.20,11.42,4.97,81,James Wilson,Other,Manchester,564,2025-06-17,Summer,Birmingham,Newquay,Domestic
4019,2025-07-02,Completed,Web,141.69,122.32,14.64,4.73,84,Riley Wilson,Male,Glasgow,698,2025-10-29,Autumn,London,Newcastle,Domestic
4020,2025-06-04,Completed,Web,168.26,131.10,30.52,6.64,99,Jordan Green,Female,Newcastle,577,2025-06-30,Summer,London,Jersey,Domestic
4021,2026-01-01,Completed,Web,144.53,73.92,28.29,42.32,91,Ethan Smith,Female,Glasgow,331,2025-11-27,Autumn,London,Manchester,Domestic
4022,2025-09-15,Completed,Web,135.35,99.95,28.26,7.14,82,Ethan Davies,Other,Jersey,717,2025-11-17,Autumn,Birmingham,Leeds,Domestic
4023,2025-11-03,Completed,Web,220.67,169.11,27.35,24.21,22,Noah Taylor,Female,Bristol,627,2025-08-19,Summer,Birmingham,Newquay,Domestic
4024,2025-06-29,Completed,Web,185.57,142.10,24.34,19.13,62,Emily Adams,Other,Belfast,415,2025-01-19,Winter,Glasgow,Inverness,Domestic
4025,2025-06-05,Completed,Web,235.36,169.24,32.88,33.24,81,James Wilson,Other,Manchester,616,2025-08-08,Summer,London,Jersey,Domestic
4026,2025-03-01,Completed,App,207.78,162.91,28.98,15.89,72,Liam Williams,Other,Belfast,139,2025-05-19,Spring,Newcastle,Bristol,Domestic
4027,2025-06-17,Completed,App,119.11,70.29,14.41,34.41,7,Jack Hall,Other,Bristol,351,2025-12-17,Winter,Edinburgh,Manchester,Domestic
4028,2026-01-30,Completed,Agent,145.25,95.42,30.76,19.07,117,Harry Brown,Female,Edinburgh,351,2025-12-17,Winter,Edinburgh,Manchester,Domestic
4029,2025-10-27,Completed,App,198.88,140.45,28.49,29.94,44,Sam Green,Female,Inverness,286,2025-10-13,Autumn,Edinburgh,Manchester,Domestic
4030,2025-12-11,Completed,Web,229.19,170.42,22.47,36.30,15,Ava White,Male,Inverness,571,2025-06-24,Summer,Manchester,Jersey,Domestic
4031,2025-08-24,Completed,Web,254.98,198.43,23.91,32.64,1,Chloe Patel,Male,Newcastle,252,2025-09-09,Autumn,Edinburgh,Manchester,Domestic
4032,2026-01-20,Completed,Web,243.64,182.40,32.06,29.18,87,Ella Adams,Female,Leeds,336,2025-12-02,Winter,Bristol,Edinburgh,Domestic
4033,2025-09-18,Cancelled,Web,161.93,109.41,29.64,22.88,65,Morgan Wright,Male,Jersey,56,2025-02-25,Winter,Edinburgh,Manchester,Domestic
4034,2025-04-23,Completed,Web,151.98,117.80,31.87,2.31,106,Liam Hall,Male,Glasgow,121,2025-05-01,Spring,Newcastle,Bristol,Domestic
4035,2025-02-27,Cancelled,Web,157.99,121.02,20.18,16.79,88,Ava Taylor,Male,Glasgow,408,2025-01-12,Winter,Belfast,Glasgow,Domestic
4036,2025-04-20,Completed,Web,104.18,80.18,18.47,5.53,19,Ella Walker,Female,London,386,2026-01-21,Winter,London,Manchester,Domestic
4037,2025-06-04,Completed,App,225.15,160.57,31.22,33.36,39,James Thompson,Other,Belfast,530,2025-05-14,Spring,Edinburgh,Manchester,Domestic
4038,2025-03-30,Completed,Web,233.64,177.49,22.15,34.00,13,Leo Cooper,Female,Aberdeen,463,2025-03-08,Spring,London,Manchester,Domestic
4039,2025-12-08,Completed,Web,199.36,147.71,29.48,22.17,107,Mia Smith,Female,Manchester,773,2026-01-12,Winter,London,Edinburgh,Domestic
4040,2025-07-06,Completed,Web,257.31,190.53,30.26,36.52,114,Theo Hall,Male,Leeds,76,2025-03-17,Spring,London,Bristol,Domestic
4041,2025-07-29,Completed,Web,204.94,161.38,10.01,33.55,76,Alex Adams,Female,Jersey,473,2025-03-18,Spring,London,Bristol,Domestic
4042,2025-12-10,Completed,App,203.55,170.09,31.36,2.10,39,James Thompson,Other,Belfast,282,2025-10-09,Autumn,Birmingham,Leeds,Domestic
4043,2025-03-21,Completed,Web,124.13,96.11,24.34,3.68,87,Ella Adams,Female,Leeds,388,2026-01-23,Winter,London,Glasgow,Domestic
4044,2025-05-15,Cancelled,App,242.60,179.06,27.16,36.38,78,Emily Jones,Female,Aberdeen,282,2025-10-09,Autumn,Birmingham,Leeds,Domestic
4045,2025-09-15,Completed,App,227.20,183.01,21.18,23.01,44,Sam Green,Female,Inverness,602,2025-07-25,Summer,Birmingham,Newquay,Domestic
4046,2025-08-15,Completed,Web,191.21,170.12,13.33,7.76,106,Liam Hall,Male,Glasgow,103,2025-04-13,Spring,Leeds,Bristol,Domestic
4047,2025-07-14,Completed,Web,142.85,95.71,21.95,25.19,21,Chloe Davies,Other,Aberdeen,731,2025-12-01,Winter,London,Manchester,Domestic
4048,2025-09-14,Completed,App,122.51,84.82,31.66,6.03,46,James Davies,Female,Newquay,394,2026-01-29,Winter,London,Manchester,Domestic
4049,2025-07-14,Completed,Web,140.07,72.43,34.69,32.95,3,Chris Baker,Female,Glasgow,530,2025-05-14,Spring,Edinburgh,Manchester,Domestic
4050,2026-01-27,Cancelled,Web,142.16,93.70,12.88,35.58,2,Jacob Davies,Female,Newcastle,420,2025-01-24,Winter,Edinburgh,Manchester,Domestic
4051,2026-01-29,Cancelled,Web,187.92,146.25,21.66,20.01,99,Jordan Green,Female,Newcastle,267,2025-09-24,Autumn,London,Manchester,Domestic
4052,2025-03-21,Completed,Web,162.31,107.91,12.53,41.87,105,Sophia Williams,Male,Belfast,316,2025-11-12,Autumn,London,Manchester,Domestic
4053,2026-01-31,Completed,App,238.66,209.11,26.28,3.27,25,Lily Brown,Female,Jersey,156,2025-06-05,Summer,Birmingham,Newquay,Domestic
